Word,The Online Plain Text English Dictionary,Webster's English Dictionary,WordNet,Average
19th,2.0355954396555367e-06,5.22342928579471e-06,2.7687792452307778e-05,1.1648939059252675e-05
competitor,6.6156851788804936e-06,7.544953412814581e-06,2.0765844339230835e-05,1.1642160976975302e-05
theft,1.7811460096985944e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.163712946658872e-05
effus,1.7811460096985944e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.163712946658872e-05
greedili,1.1195774918105452e-05,6.384191349304645e-06,1.730487028269236e-05,1.1628278850034151e-05
slab,1.3740269217674872e-05,1.0737049087466904e-05,1.0382922169615417e-05,1.1620080158252398e-05
younger,1.1704673778019335e-05,1.276838269860929e-05,1.0382922169615417e-05,1.1618659548748015e-05
solder,9.6690783383638e-06,1.1317430119221871e-05,1.3843896226153889e-05,1.1610134894579853e-05
certainli,1.221357263793322e-05,1.9152574047913936e-05,3.4609740565384723e-06,1.1609040247461876e-05
texa,1.221357263793322e-05,1.567028785738413e-05,6.9219481130769446e-06,1.1601936202798099e-05
costum,7.633482898708262e-06,9.866477539834451e-06,1.730487028269236e-05,1.1601610240411691e-05
restaur,3.053393159483305e-06,4.062667222284774e-06,2.7687792452307778e-05,1.1601284278025287e-05
defraud,1.4249168077588757e-05,1.0156668055711937e-05,1.0382922169615417e-05,1.1596252767638704e-05
pitcher,1.221357263793322e-05,1.2188001666854323e-05,1.0382922169615417e-05,1.1594832158134321e-05
bitumen,1.221357263793322e-05,1.2188001666854323e-05,1.0382922169615417e-05,1.1594832158134321e-05
eros,1.0177977198277684e-06,2.611714642897355e-06,3.114876650884625e-05,1.1592759623857124e-05
visitor,1.221357263793322e-05,8.705715476324517e-06,1.3843896226153889e-05,1.1587728113470542e-05
chink,1.221357263793322e-05,8.705715476324517e-06,1.3843896226153889e-05,1.1587728113470542e-05
testifi,1.0177977198277682e-05,1.0737049087466904e-05,1.3843896226153889e-05,1.1586307503966159e-05
capric,1.475806693750264e-05,1.3058573214486776e-05,6.9219481130769446e-06,1.1579529421688786e-05
ineffici,1.0177977198277682e-05,7.254762896937097e-06,1.730487028269236e-05,1.1579203459302381e-05
seventi,1.730256123707206e-05,1.3929144762119226e-05,3.4609740565384723e-06,1.1564226685243254e-05
sinist,1.3231370357760987e-05,1.4509525793874194e-05,6.9219481130769446e-06,1.1554281421570709e-05
effemin,1.7811460096985944e-05,1.334876373036426e-05,3.4609740565384723e-06,1.154039929462956e-05
inton,1.3231370357760987e-05,7.544953412814581e-06,1.3843896226153889e-05,1.1540073332243152e-05
neighborhood,1.577586465733041e-05,1.5380097341506646e-05,3.4609740565384723e-06,1.1538978685125178e-05
tank,5.088988599138841e-06,8.705715476324517e-06,2.0765844339230835e-05,1.1520182804898063e-05
pelvi,1.1704673778019335e-05,8.995905992202e-06,1.3843896226153889e-05,1.1514825332125075e-05
mustard,1.4249168077588757e-05,1.6831049920894064e-05,3.4609740565384723e-06,1.1513730685007098e-05
repeal,1.4249168077588757e-05,1.334876373036426e-05,6.9219481130769446e-06,1.150662664034332e-05
pictori,9.6690783383638e-06,7.544953412814581e-06,1.730487028269236e-05,1.1506300677956914e-05
northwest,1.221357263793322e-05,1.189781115097684e-05,1.0382922169615417e-05,1.1498101986175158e-05
scyth,1.6793662377158175e-05,1.421933527799671e-05,3.4609740565384723e-06,1.1491323903897787e-05
inlay,1.221357263793322e-05,8.415524960447032e-06,1.3843896226153889e-05,1.149099794151138e-05
tediou,1.475806693750264e-05,1.6250668889139097e-05,3.4609740565384723e-06,1.1489903294393404e-05
numb,1.0177977198277682e-05,1.044685857158942e-05,1.3843896226153889e-05,1.1489577332006996e-05
complianc,1.475806693750264e-05,1.276838269860929e-05,6.9219481130769446e-06,1.1482799249729626e-05
snuff,1.475806693750264e-05,1.276838269860929e-05,6.9219481130769446e-06,1.1482799249729626e-05
revolt,1.2722471497847104e-05,1.4799716309751679e-05,6.9219481130769446e-06,1.1481378640225242e-05
assay,1.2722471497847104e-05,1.4799716309751679e-05,6.9219481130769446e-06,1.1481378640225242e-05
chastiti,1.2722471497847104e-05,1.1317430119221871e-05,1.0382922169615417e-05,1.1474274595561464e-05
complement,1.0686876058191567e-05,1.334876373036426e-05,1.0382922169615417e-05,1.1472853986057081e-05
clever,1.0686876058191567e-05,1.334876373036426e-05,1.0382922169615417e-05,1.1472853986057081e-05
discredit,1.0686876058191567e-05,9.866477539834451e-06,1.3843896226153889e-05,1.1465749941393302e-05
robust,1.0686876058191567e-05,9.866477539834451e-06,1.3843896226153889e-05,1.1465749941393302e-05
masculin,8.65128061853603e-06,8.415524960447032e-06,1.730487028269236e-05,1.1457225287225141e-05
prehistor,6.6156851788804936e-06,6.964572381059613e-06,2.0765844339230835e-05,1.1448700633056981e-05
engross,1.577586465733041e-05,1.5089906825629162e-05,3.4609740565384723e-06,1.1442248513166016e-05
radial,9.160179478449915e-06,1.1317430119221871e-05,1.3843896226153889e-05,1.1440501941275225e-05
viru,9.160179478449915e-06,7.835143928692065e-06,1.730487028269236e-05,1.1433397896611444e-05
drown,1.1704673778019335e-05,1.567028785738413e-05,6.9219481130769446e-06,1.143230324949347e-05
papal,1.6284763517244294e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.1418421122552321e-05
reproof,1.6284763517244294e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.1418421122552321e-05
chirp,1.1704673778019335e-05,8.705715476324517e-06,1.3843896226153889e-05,1.1418095160165914e-05
ivi,1.221357263793322e-05,1.857219301615897e-05,3.4609740565384723e-06,1.1415579903543554e-05
bribe,1.4249168077588757e-05,1.3058573214486776e-05,6.9219481130769446e-06,1.140989646838416e-05
flask,1.4249168077588757e-05,1.3058573214486776e-05,6.9219481130769446e-06,1.140989646838416e-05
holiday,8.142381758622147e-06,1.567028785738413e-05,1.0382922169615417e-05,1.1398530595207231e-05
viscera,1.2722471497847104e-05,7.544953412814581e-06,1.3843896226153889e-05,1.1370440378938524e-05
drupe,1.0686876058191567e-05,9.576287023956968e-06,1.3843896226153889e-05,1.136901976943414e-05
candi,1.5266965797416524e-05,1.189781115097684e-05,6.9219481130769446e-06,1.136224168715677e-05
heret,1.3231370357760987e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.1360821077652386e-05
regal,1.3231370357760987e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.1360821077652386e-05
trachea,1.730256123707206e-05,6.384191349304645e-06,1.0382922169615417e-05,1.1356558251997375e-05
craftsman,2.0355954396555367e-06,8.705715476324516e-07,3.114876650884625e-05,1.1351644498711412e-05
basin,1.577586465733041e-05,1.4799716309751679e-05,3.4609740565384723e-06,1.1345518341206853e-05
untruth,4.580089739224957e-06,5.22342928579471e-06,2.4226818395769306e-05,1.1343445806929658e-05
pernici,1.3740269217674872e-05,1.334876373036426e-05,6.9219481130769446e-06,1.1336993687038692e-05
prickl,1.3740269217674872e-05,9.866477539834451e-06,1.0382922169615417e-05,1.1329889642374913e-05
gap,1.1704673778019335e-05,1.189781115097684e-05,1.0382922169615417e-05,1.132846903287053e-05
honorari,1.1704673778019335e-05,1.189781115097684e-05,1.0382922169615417e-05,1.132846903287053e-05
widespread,3.053393159483305e-06,3.1920956746523226e-06,2.7687792452307778e-05,1.1311093762147801e-05
pliabl,1.4249168077588757e-05,9.286096508079484e-06,1.0382922169615417e-05,1.1306062251761219e-05
mortis,1.0177977198277682e-05,1.334876373036426e-05,1.0382922169615417e-05,1.1303221032752453e-05
achromat,5.597887459052726e-06,7.544953412814581e-06,2.0765844339230835e-05,1.1302895070366047e-05
uphold,1.6793662377158175e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.1297863559979464e-05
divorc,1.2722471497847104e-05,1.421933527799671e-05,6.9219481130769446e-06,1.128791829630692e-05
successor,1.2722471497847104e-05,1.421933527799671e-05,6.9219481130769446e-06,1.128791829630692e-05
endors,1.5266965797416524e-06,1.1607620635099355e-06,3.114876650884625e-05,1.1278741717365947e-05
swan,1.3231370357760987e-05,1.712124043677155e-05,3.4609740565384723e-06,1.1271194950357004e-05
meanli,1.5266965797416524e-05,1.1607620635099356e-05,6.9219481130769446e-06,1.126551151519761e-05
daub,1.5266965797416524e-05,1.1607620635099356e-05,6.9219481130769446e-06,1.126551151519761e-05
fourteen,1.3231370357760987e-05,1.0156668055711937e-05,1.0382922169615417e-05,1.1256986861029448e-05
whiten,1.7811460096985944e-05,1.2478192182731807e-05,3.4609740565384723e-06,1.1250208778752074e-05
bulbou,1.577586465733041e-05,1.1027239603344387e-05,6.9219481130769446e-06,1.1241684124583912e-05
intimid,9.160179478449915e-06,7.254762896937097e-06,1.730487028269236e-05,1.1239937552693125e-05
frown,1.1704673778019335e-05,1.5089906825629162e-05,6.9219481130769446e-06,1.1238842905575148e-05
fanat,7.124584038794378e-06,9.286096508079484e-06,1.730487028269236e-05,1.123851694318874e-05
consul,1.1704673778019335e-05,1.1607620635099356e-05,1.0382922169615417e-05,1.123173886091137e-05
chapel,1.4249168077588757e-05,1.5960478373261613e-05,3.4609740565384723e-06,1.1223540169129616e-05
bloodsh,5.088988599138841e-06,4.3528577381622586e-06,2.4226818395769306e-05,1.12228882443568e-05
exit,1.221357263793322e-05,1.1027239603344387e-05,1.0382922169615417e-05,1.1207911470297676e-05
shiver,1.6793662377158175e-05,1.334876373036426e-05,3.4609740565384723e-06,1.1201133388020303e-05
portray,1.221357263793322e-05,7.544953412814581e-06,1.3843896226153889e-05,1.1200807425633895e-05
cradl,1.2722471497847104e-05,1.7411430952649034e-05,3.4609740565384723e-06,1.1198292169011537e-05
flint,1.0686876058191567e-05,1.944276456379142e-05,3.4609740565384723e-06,1.1196871559507154e-05
ambush,1.475806693750264e-05,1.189781115097684e-05,6.9219481130769446e-06,1.1192608733852141e-05
thorni,1.2722471497847104e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.1191188124347758e-05
joyou,1.2722471497847104e-05,1.044685857158942e-05,1.0382922169615417e-05,1.1184084079683982e-05
longitud,8.65128061853603e-06,1.4509525793874194e-05,1.0382922169615417e-05,1.1181242860675215e-05
esophagu,1.0686876058191567e-05,8.995905992202e-06,1.3843896226153889e-05,1.1175559425515818e-05
stereotyp,1.5266965797416524e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.1168781343238447e-05
parallelogram,8.65128061853603e-06,7.544953412814581e-06,1.730487028269236e-05,1.1167034771347658e-05
devast,1.3231370357760987e-05,9.866477539834451e-06,1.0382922169615417e-05,1.1160256689070285e-05
politician,1.1195774918105452e-05,1.189781115097684e-05,1.0382922169615417e-05,1.1158836079565903e-05
salari,1.1195774918105452e-05,8.415524960447032e-06,1.3843896226153889e-05,1.1151732034902124e-05
utterli,1.1704673778019335e-05,1.4799716309751679e-05,6.9219481130769446e-06,1.1142112733615985e-05
sabbath,9.6690783383638e-06,1.6831049920894064e-05,6.9219481130769446e-06,1.1140692124111602e-05
seren,9.6690783383638e-06,1.6831049920894064e-05,6.9219481130769446e-06,1.1140692124111602e-05
inocul,1.3740269217674872e-05,9.286096508079484e-06,1.0382922169615417e-05,1.113642929845659e-05
attir,1.1704673778019335e-05,1.1317430119221871e-05,1.0382922169615417e-05,1.1135008688952208e-05
verg,1.4249168077588757e-05,1.567028785738413e-05,3.4609740565384723e-06,1.1126809997170453e-05
patern,9.6690783383638e-06,9.866477539834451e-06,1.3843896226153889e-05,1.1126484034784045e-05
immin,3.053393159483305e-06,6.094000833427162e-06,2.4226818395769306e-05,1.1124737462893258e-05
strut,1.4249168077588757e-05,1.2188001666854323e-05,6.9219481130769446e-06,1.1119705952506676e-05
deciph,9.6690783383638e-06,6.384191349304645e-06,1.730487028269236e-05,1.1119379990120268e-05
helpless,5.597887459052726e-06,1.044685857158942e-05,1.730487028269236e-05,1.1116538771111504e-05
verdict,1.0177977198277682e-05,1.276838269860929e-05,1.0382922169615417e-05,1.110976068883413e-05
cytoplasm,1.0177977198277684e-06,1.1607620635099355e-06,3.114876650884625e-05,1.1109108764061319e-05
bombast,1.6793662377158175e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.1104403216061142e-05
probosci,1.6793662377158175e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.1104403216061142e-05
firework,1.0177977198277682e-05,9.286096508079484e-06,1.3843896226153889e-05,1.1102656644170351e-05
ceylon,1.475806693750264e-05,1.1607620635099356e-05,6.9219481130769446e-06,1.1095878561892982e-05
humili,1.2722471497847104e-05,1.3638954246241743e-05,6.9219481130769446e-06,1.1094457952388597e-05
neuron,1.5266965797416524e-06,5.803810317549678e-07,3.114876650884625e-05,1.1085281373447624e-05
loyalti,4.071190879311073e-06,8.415524960447032e-06,2.0765844339230835e-05,1.1084186726329647e-05
treacher,1.5266965797416524e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.1079155215943065e-05
incompat,1.0686876058191567e-05,8.705715476324517e-06,1.3843896226153889e-05,1.1078829253556657e-05
ingeni,1.3231370357760987e-05,1.654085940501658e-05,3.4609740565384723e-06,1.1077734606438682e-05
diaton,1.5266965797416524e-05,1.1027239603344387e-05,6.9219481130769446e-06,1.1072051171279284e-05
pertin,8.65128061853603e-06,7.254762896937097e-06,1.730487028269236e-05,1.1070304599388497e-05
shove,8.65128061853603e-06,7.254762896937097e-06,1.730487028269236e-05,1.1070304599388497e-05
traitor,1.1195774918105452e-05,1.5089906825629162e-05,6.9219481130769446e-06,1.106920995227052e-05
floral,1.3231370357760987e-05,9.576287023956968e-06,1.0382922169615417e-05,1.1063526517111125e-05
imprint,1.1195774918105452e-05,8.125334444569548e-06,1.3843896226153889e-05,1.1055001862942963e-05
maiden,1.1704673778019335e-05,1.7991811984404e-05,3.4609740565384723e-06,1.1052486606320603e-05
limp,1.3740269217674872e-05,8.995905992202e-06,1.0382922169615417e-05,1.1039699126497431e-05
seamen,1.1704673778019335e-05,1.1027239603344387e-05,1.0382922169615417e-05,1.1038278516993048e-05
urea,1.6284763517244294e-05,1.334876373036426e-05,3.4609740565384723e-06,1.1031500434715677e-05
brightli,5.088988599138841e-06,3.7724767064072906e-06,2.4226818395769306e-05,1.1029427900438478e-05
brag,1.4249168077588757e-05,1.189781115097684e-05,6.9219481130769446e-06,1.1022975780547513e-05
volit,1.221357263793322e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.102155517104313e-05
bleed,1.221357263793322e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.102155517104313e-05
scour,1.221357263793322e-05,1.3929144762119226e-05,6.9219481130769446e-06,1.102155517104313e-05
preoccup,3.053393159483305e-06,2.321524127019871e-06,2.7687792452307778e-05,1.1020903246270318e-05
bu,1.0177977198277684e-06,4.3528577381622586e-06,2.7687792452307778e-05,1.1019482636765937e-05
eve,6.10678631896661e-06,2.002314559554639e-05,6.9219481130769446e-06,1.1017293342529981e-05
outermost,7.633482898708262e-06,4.643048254039742e-06,2.0765844339230835e-05,1.1014125163992946e-05
cuba,5.597887459052726e-06,6.67438186518213e-06,2.0765844339230835e-05,1.1012704554488563e-05
reservoir,1.475806693750264e-05,1.4799716309751679e-05,3.4609740565384723e-06,1.1006252434597596e-05
alchemist,8.142381758622147e-06,1.1027239603344387e-05,1.3843896226153889e-05,1.1004505862706809e-05
people',1.5266965797416524e-06,7.254762896937097e-06,2.4226818395769306e-05,1.1002759290816018e-05
vestment,1.475806693750264e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.0999148389933819e-05
surg,8.65128061853603e-06,1.7411430952649034e-05,6.9219481130769446e-06,1.099488656142067e-05
mesh,1.2722471497847104e-05,9.866477539834451e-06,1.0382922169615417e-05,1.0990623735765656e-05
unmix,1.0686876058191567e-05,8.415524960447032e-06,1.3843896226153889e-05,1.0982099081597496e-05
bounti,1.1195774918105452e-05,1.8282002500281485e-05,3.4609740565384723e-06,1.0979583824975138e-05
forsak,1.1195774918105452e-05,1.4799716309751679e-05,6.9219481130769446e-06,1.0972479780311357e-05
shaken,1.1195774918105452e-05,1.1317430119221871e-05,1.0382922169615417e-05,1.096537573564758e-05
serrat,1.577586465733041e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.0958597653370208e-05
monast,1.577586465733041e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.0958597653370208e-05
distast,9.160179478449915e-06,9.866477539834451e-06,1.3843896226153889e-05,1.0956851081479417e-05
mellow,9.160179478449915e-06,9.866477539834451e-06,1.3843896226153889e-05,1.0956851081479417e-05
chess,7.124584038794378e-06,8.415524960447032e-06,1.730487028269236e-05,1.0948326427311257e-05
stunt,7.124584038794378e-06,4.933238769917226e-06,2.0765844339230835e-05,1.0941222382647478e-05
straightforward,7.124584038794378e-06,4.933238769917226e-06,2.0765844339230835e-05,1.0941222382647478e-05
outgrowth,7.124584038794378e-06,4.933238769917226e-06,2.0765844339230835e-05,1.0941222382647478e-05
onion,1.4249168077588757e-05,1.5089906825629162e-05,3.4609740565384723e-06,1.093334965325213e-05
jag,1.4249168077588757e-05,1.1607620635099356e-05,6.9219481130769446e-06,1.0926245608588353e-05
reprehens,7.633482898708262e-06,7.835143928692065e-06,1.730487028269236e-05,1.0924499036697563e-05
unaccept,3.053393159483305e-06,2.031333611142387e-06,2.7687792452307778e-05,1.0924173074311157e-05
splinter,1.4249168077588757e-05,8.125334444569548e-06,1.0382922169615417e-05,1.0919141563924574e-05
morpholog,7.633482898708262e-06,4.3528577381622586e-06,2.0765844339230835e-05,1.0917394992033787e-05
unawar,5.597887459052726e-06,6.384191349304645e-06,2.0765844339230835e-05,1.09159743825294e-05
nonsens,1.475806693750264e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.0909522262638437e-05
wari,1.475806693750264e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.0909522262638437e-05
insati,1.0177977198277682e-05,8.705715476324517e-06,1.3843896226153889e-05,1.0909196300252029e-05
lustrou,8.142381758622147e-06,7.254762896937097e-06,1.730487028269236e-05,1.0900671646083868e-05
hydroxyl,1.0686876058191567e-05,8.125334444569548e-06,1.3843896226153889e-05,1.0885368909638335e-05
rubi,1.3231370357760987e-05,1.5960478373261613e-05,3.4609740565384723e-06,1.088427426252036e-05
presum,1.1195774918105452e-05,1.4509525793874194e-05,6.9219481130769446e-06,1.0875749608352197e-05
alchemi,6.6156851788804936e-06,8.705715476324517e-06,1.730487028269236e-05,1.087542364596579e-05
mother',4.580089739224957e-06,1.0737049087466904e-05,1.730487028269236e-05,1.0874003036461407e-05
refriger,6.6156851788804936e-06,5.22342928579471e-06,2.0765844339230835e-05,1.0868319601302012e-05
embank,1.7811460096985944e-05,1.1317430119221871e-05,3.4609740565384723e-06,1.086328809091543e-05
canin,1.577586465733041e-05,1.334876373036426e-05,3.4609740565384723e-06,1.0861867481411048e-05
harangu,1.577586465733041e-05,1.334876373036426e-05,3.4609740565384723e-06,1.0861867481411048e-05
affili,4.580089739224957e-06,3.7724767064072906e-06,2.4226818395769306e-05,1.0859794947133853e-05
hexagon,1.3740269217674872e-05,1.189781115097684e-05,6.9219481130769446e-06,1.0853342827242885e-05
trite,9.160179478449915e-06,6.094000833427162e-06,1.730487028269236e-05,1.085301686485648e-05
arachnid,9.160179478449915e-06,6.094000833427162e-06,1.730487028269236e-05,1.085301686485648e-05
exhort,1.6284763517244294e-05,1.276838269860929e-05,3.4609740565384723e-06,1.0838040090797353e-05
delud,1.4249168077588757e-05,1.4799716309751679e-05,3.4609740565384723e-06,1.0836619481292971e-05
cotyledon,1.4249168077588757e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.082951543662919e-05
sixteen,1.4249168077588757e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.082951543662919e-05
vagina,9.6690783383638e-06,5.513619801672194e-06,1.730487028269236e-05,1.0829189474242783e-05
tabular,1.221357263793322e-05,9.866477539834451e-06,1.0382922169615417e-05,1.0820990782461028e-05
protozoa,1.221357263793322e-05,9.866477539834451e-06,1.0382922169615417e-05,1.0820990782461028e-05
dolphin,1.6793662377158175e-05,1.2188001666854323e-05,3.4609740565384723e-06,1.0814212700183658e-05
lengthwis,1.6793662377158175e-05,1.2188001666854323e-05,3.4609740565384723e-06,1.0814212700183658e-05
ammunit,1.0177977198277682e-05,8.415524960447032e-06,1.3843896226153889e-05,1.0812466128292868e-05
troy,1.0686876058191567e-05,1.8282002500281485e-05,3.4609740565384723e-06,1.080995087167051e-05
stingi,8.142381758622147e-06,6.964572381059613e-06,1.730487028269236e-05,1.0803941474124706e-05
archipelago,8.142381758622147e-06,6.964572381059613e-06,1.730487028269236e-05,1.0803941474124706e-05
inorgan,8.65128061853603e-06,9.866477539834451e-06,1.3843896226153889e-05,1.0787218128174789e-05
23,7.124584038794378e-06,2.176428869081129e-05,3.4609740565384723e-06,1.0783282262048048e-05
languish,1.3231370357760987e-05,1.2188001666854323e-05,6.9219481130769446e-06,1.078044004589742e-05
scottish,1.3231370357760987e-05,1.2188001666854323e-05,6.9219481130769446e-06,1.078044004589742e-05
urgenc,8.65128061853603e-06,6.384191349304645e-06,1.730487028269236e-05,1.0780114083511011e-05
yawn,1.1195774918105452e-05,1.0737049087466904e-05,1.0382922169615417e-05,1.0771915391729257e-05
inequ,1.577586465733041e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.0765137309451885e-05
chromium,9.160179478449915e-06,9.286096508079484e-06,1.3843896226153889e-05,1.0763390737561095e-05
episod,4.580089739224957e-06,3.4822861905298066e-06,2.4226818395769306e-05,1.076306477517469e-05
heath,1.1704673778019335e-05,1.712124043677155e-05,3.4609740565384723e-06,1.076229609044312e-05
heighten,1.1704673778019335e-05,1.0156668055711937e-05,1.0382922169615417e-05,1.0748088001115563e-05
nutrient,5.088988599138842e-07,5.803810317549678e-07,3.114876650884625e-05,1.0746015466838368e-05
breakdown,5.088988599138842e-07,5.803810317549678e-07,3.114876650884625e-05,1.0746015466838368e-05
niggardli,1.6284763517244294e-05,1.2478192182731807e-05,3.4609740565384723e-06,1.0741309918838191e-05
garrison,1.6284763517244294e-05,1.2478192182731807e-05,3.4609740565384723e-06,1.0741309918838191e-05
rubbish,1.6284763517244294e-05,1.2478192182731807e-05,3.4609740565384723e-06,1.0741309918838191e-05
pro,6.10678631896661e-06,2.2634860238443742e-05,3.4609740565384723e-06,1.0734206871316275e-05
usher,1.221357263793322e-05,1.3058573214486776e-05,6.9219481130769446e-06,1.0731364655165646e-05
honeycomb,7.633482898708262e-06,7.254762896937097e-06,1.730487028269236e-05,1.073103869277924e-05
discard,1.0177977198277682e-05,1.1607620635099356e-05,1.0382922169615417e-05,1.0722840000997486e-05
spuriou,1.6793662377158175e-05,1.189781115097684e-05,3.4609740565384723e-06,1.0717482528224496e-05
jewelri,1.0177977198277682e-05,8.125334444569548e-06,1.3843896226153889e-05,1.0715735956333707e-05
librari,1.0177977198277682e-05,8.125334444569548e-06,1.3843896226153889e-05,1.0715735956333707e-05
vulcan,1.0177977198277682e-05,8.125334444569548e-06,1.3843896226153889e-05,1.0715735956333707e-05
distemp,1.2722471497847104e-05,1.5960478373261613e-05,3.4609740565384723e-06,1.0714641309215731e-05
improb,8.142381758622147e-06,6.67438186518213e-06,1.730487028269236e-05,1.0707211302165546e-05
editor,8.142381758622147e-06,6.67438186518213e-06,1.730487028269236e-05,1.0707211302165546e-05
reader,8.65128061853603e-06,1.654085940501658e-05,6.9219481130769446e-06,1.0704696045543186e-05
genealog,1.2722471497847104e-05,8.995905992202e-06,1.0382922169615417e-05,1.0700433219888175e-05
quarrelsom,1.2722471497847104e-05,8.995905992202e-06,1.0382922169615417e-05,1.0700433219888175e-05
notabl,1.0686876058191567e-05,1.1027239603344387e-05,1.0382922169615417e-05,1.0699012610383792e-05
racket,6.10678631896661e-06,5.22342928579471e-06,2.0765844339230835e-05,1.0698686647997384e-05
scandinavian,1.0686876058191567e-05,7.544953412814581e-06,1.3843896226153889e-05,1.0691908565720012e-05
arabian,8.65128061853603e-06,9.576287023956968e-06,1.3843896226153889e-05,1.069048795621563e-05
fodder,1.3231370357760987e-05,1.189781115097684e-05,6.9219481130769446e-06,1.0683709873938256e-05
effectu,1.3231370357760987e-05,1.189781115097684e-05,6.9219481130769446e-06,1.0683709873938256e-05
juici,8.65128061853603e-06,6.094000833427162e-06,1.730487028269236e-05,1.0683383911551852e-05
personifi,1.3231370357760987e-05,8.415524960447032e-06,1.0382922169615417e-05,1.0676605829274479e-05
scrupul,1.1195774918105452e-05,1.044685857158942e-05,1.0382922169615417e-05,1.0675185219770098e-05
java,1.1195774918105452e-05,1.044685857158942e-05,1.0382922169615417e-05,1.0675185219770098e-05
hieroglyph,9.160179478449915e-06,8.995905992202e-06,1.3843896226153889e-05,1.0666660565601935e-05
slavic,4.580089739224957e-06,3.1920956746523226e-06,2.4226818395769306e-05,1.0666334603215528e-05
thwart,1.3740269217674872e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.0659882483324562e-05
eighteen,1.3740269217674872e-05,1.1317430119221871e-05,6.9219481130769446e-06,1.0659882483324562e-05
unfasten,9.160179478449915e-06,5.513619801672194e-06,1.730487028269236e-05,1.0659556520938154e-05
nodul,9.160179478449915e-06,5.513619801672194e-06,1.730487028269236e-05,1.0659556520938154e-05
uninterrupt,7.124584038794378e-06,7.544953412814581e-06,1.730487028269236e-05,1.0658135911433773e-05
24,3.562292019397189e-06,2.1474098174933808e-05,6.9219481130769446e-06,1.0652779435802648e-05
mob,1.1704673778019335e-05,9.866477539834451e-06,1.0382922169615417e-05,1.06513578291564e-05
genr,5.088988599138842e-07,2.901905158774839e-07,3.114876650884625e-05,1.0649285294879205e-05
surli,1.6284763517244294e-05,1.2188001666854323e-05,3.4609740565384723e-06,1.064457974687903e-05
tendril,1.6284763517244294e-05,1.2188001666854323e-05,3.4609740565384723e-06,1.064457974687903e-05
carnal,1.4249168077588757e-05,1.421933527799671e-05,3.4609740565384723e-06,1.0643159137374646e-05
bower,1.0177977198277682e-05,1.8282002500281485e-05,3.4609740565384723e-06,1.0640317918365881e-05
persever,1.0177977198277682e-05,1.1317430119221871e-05,1.0382922169615417e-05,1.0626109829038323e-05
visionari,1.475806693750264e-05,1.3638954246241743e-05,3.4609740565384723e-06,1.0619331746760951e-05
pelt,1.0177977198277682e-05,7.835143928692065e-06,1.3843896226153889e-05,1.0619005784374545e-05
epithelium,1.0177977198277682e-05,7.835143928692065e-06,1.3843896226153889e-05,1.0619005784374545e-05
professor,1.2722471497847104e-05,1.2188001666854323e-05,6.9219481130769446e-06,1.0610807092592791e-05
clamp,1.0686876058191567e-05,1.0737049087466904e-05,1.0382922169615417e-05,1.0602282438424629e-05
serial,6.10678631896661e-06,4.933238769917226e-06,2.0765844339230835e-05,1.0601956476038224e-05
cornic,1.5266965797416524e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.0595504356147257e-05
coffin,1.5266965797416524e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.0595504356147257e-05
embroid,1.5266965797416524e-05,1.3058573214486776e-05,3.4609740565384723e-06,1.0595504356147257e-05
disprov,1.0686876058191567e-05,7.254762896937097e-06,1.3843896226153889e-05,1.0595178393760851e-05
similarli,8.65128061853603e-06,9.286096508079484e-06,1.3843896226153889e-05,1.0593757784256467e-05
citru,4.071190879311073e-06,3.4822861905298066e-06,2.4226818395769306e-05,1.0593431821870062e-05
despond,1.3231370357760987e-05,1.1607620635099356e-05,6.9219481130769446e-06,1.0586979701979097e-05
scroll,1.3740269217674872e-05,1.4509525793874194e-05,3.4609740565384723e-06,1.057025635602918e-05
virul,1.3740269217674872e-05,1.1027239603344387e-05,6.9219481130769446e-06,1.0563152311365403e-05
eagerli,1.3740269217674872e-05,1.1027239603344387e-05,6.9219481130769446e-06,1.0563152311365403e-05
